pebble_id,proxy_atom_id,x,y,z,radius,source_timestep
408,840,0.000944674,-0.000620499,0.0032873,0.0005,350000
409,323,-0.00477308,-9.48209e-05,0.0032883,0.0005,350000
410,61,0.000967042,0.00328938,0.00329283,0.0005,350000
411,461,-0.00228736,0.000237418,0.00330469,0.0005,350000
412,802,0.0050002,-0.00447507,0.00332133,0.0005,350000
413,346,0.00485,-3.94045e-06,0.00332441,0.0005,350000
414,153,-0.00215984,-0.000753993,0.00332773,0.0005,350000
415,152,0.000328816,-0.00500033,0.00333822,0.0005,350000
416,246,-0.00340667,0.000264984,0.00333991,0.0005,350000
417,764,0.00500009,0.00100059,0.00334014,0.0005,350000
418,595,-0.00400954,0.00228895,0.00334397,0.0005,350000
419,209,-0.00118824,-0.00133166,0.00335543,0.0005,350000
420,303,0.00389786,0.0041801,0.00335797,0.0005,350000
421,784,-0.00382234,-0.00170012,0.00336381,0.0005,350000
422,697,-0.00410255,0.00500003,0.00337161,0.0005,350000
423,332,-0.00308994,0.00401059,0.00338313,0.0005,350000
424,449,-0.00109876,0.00288691,0.00338684,0.0005,350000
425,573,-0.00323796,-0.000871531,0.00339333,0.0005,350000
426,452,0.00324901,0.00143626,0.00340319,0.0005,350000
427,544,0.00273752,-0.000318586,0.00340986,0.0005,350000
428,214,0.000144646,0.000506229,0.00344716,0.0005,350000
429,371,0.00500039,0.00499996,0.00346459,0.0005,350000
430,260,-0.00421919,-0.00261139,0.00347255,0.0005,350000
431,638,0.000722765,0.00233871,0.00348267,0.0005,350000
432,661,-0.00500019,0.00303056,0.00349232,0.0005,350000
433,561,-0.00300055,0.00500034,0.0034924,0.0005,350000
434,438,-0.002557,-0.0041906,0.00350317,0.0005,350000
435,427,0.00355006,0.00238953,0.00350445,0.0005,350000
436,538,0.00123173,-0.00402888,0.00353884,0.0005,350000
437,745,0.0040377,-0.00318576,0.0035555,0.0005,350000
438,301,0.00144184,0.0041286,0.0035569,0.0005,350000
439,691,0.00195811,-0.00333588,0.00356378,0.0005,350000
440,548,-0.00496277,-0.00194946,0.00356617,0.0005,350000
441,367,-0.00222424,0.00306793,0.00356869,0.0005,350000
